Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background,CIA (ppm/cm)
1,H2O-line1,280412081.955151,9353.54024,5.56567,34,-468488.8977502136,0.0,-7.12e-05,7.870196218917217e-07,7.198701962189172e-05,104.0,-1.3381184050283612e-05,0.0
1,H2O-line1,280412271.7237769,9353.54657,5.56567,34,-106911.56897376668,0.0,-0.000312,3.405814682316778e-07,0.00031234058146823167,104.0,-1.4348560169530382e-05,0.0
1,H2O-line1,280412472.88451624,9353.55328,5.56567,34,-134501.65128957745,0.0,-0.000248,-2.78278053847782e-08,0.00024797217219461523,104.0,-1.5374009420659665e-05,0.0
1,H2O-line1,280412663.25272703,9353.55963,5.56567,34,989804.4367897686,0.0,3.37e-05,-2.4847461912454156e-07,-3.394847461912454e-05,104.0,-1.634444202045868e-05,0.0
1,H2O-line1,280412852.42176807,9353.56594,5.56567,34,-425464.4071405,0.0,-7.84e-05,-3.046403731782202e-07,7.809535962682177e-05,104.0,-1.7308761659153206e-05,0.0
1,H2O-line1,280413044.2889412,9353.57234,5.56567,34,-317680.0906649067,0.0,-0.000105,-2.2852920549023257e-07,0.00010477147079450977,104.0,-1.8286835460610803e-05,0.0
1,H2O-line1,280413239.7536238,9353.57886,5.56567,34,-109007.8742477621,0.0,-0.000306,2.4779742836719383e-07,0.0003062477974283672,104.0,-1.928324814565982e-05,0.0
1,H2O-line1,280413428.02328736,9353.58514,5.56567,34,-164317.28827495174,0.0,-0.000203,1.2114654465603212e-06,0.00020421146544656032,104.0,-2.0242983063248007e-05,0.0
1,H2O-line1,280413621.9890077,9353.59161,5.56567,34,-529466.8177748446,0.0,-6.3e-05,3.0008252716716844e-06,6.600082527167168e-05,104.0,-2.123175454691643e-05,0.0
1,H2O-line1,280413815.0553507,9353.59805,5.56567,34,1627141.9277958637,0.0,2.05e-05,6.3039425504846836e-06,-1.4196057449515317e-05,104.0,-2.2215941309756477e-05,0.0
1,H2O-line1,280414002.42563695,9353.6043,5.56567,34,459454.6765814766,0.0,7.26e-05,1.2818948666317409e-05,-5.9781051333682594e-05,104.0,-2.3171091506516312e-05,0.0
1,H2O-line1,280414192.19426286,9353.61063,5.56567,34,124464.21462617612,0.0,0.000268,2.7824366604822586e-05,-0.00024017563339517742,104.0,-2.4138467625485092e-05,0.0
2,H2O-line2,280382867.1801189,9352.56574,7.84052,34,26943.787980464625,0.0,0.001238,0.001509391498295273,0.00027139149829527305,69.0,0.0012896521912432173,0.0
2,H2O-line2,280382993.3927437,9352.56995,7.84052,34,21660.006181698187,0.0,0.00154,0.0015456264315242777,5.626431524277794e-06,69.0,0.0012889077448225731,0.0
2,H2O-line2,280383113.3097269,9352.57395,7.84052,34,25136.706495716055,0.0,0.001327,0.0015618847832290551,0.00023488478322905505,69.0,0.00128820043230861,0.0
2,H2O-line2,280383253.3128048,9352.57862,7.84052,34,33356.409519815206,0.0,0.001,0.0015425287978079153,0.0005425287978079152,69.0,0.00128737464494868,0.0
2,H2O-line2,280383378.62605226,9352.5828,7.84052,34,36455.092371382736,0.0,0.000915,0.0014818235332220504,0.0005668235332220504,69.0,0.0012866355033717555,0.0
2,H2O-line2,280383524.9247717,9352.58768,7.84052,34,36534.95018599694,0.0,0.000913,0.0013636867569205267,0.00045068675692052675,69.0,0.001285772582104823,0.0
2,H2O-line2,280383642.4434153,9352.5916,7.84052,34,34928.1775076599,0.0,0.000955,0.0012472766795894824,0.0002922766795894824,69.0,0.001285079415841422,0.0
2,H2O-line2,280383773.45271945,9352.59597,7.84052,34,51957.02417416699,0.0,0.000642,0.0011191014250162296,0.00047710142501622963,69.0,0.001284306676919975,0.0
2,H2O-line2,280383924.8479107,9352.60102,7.84052,34,31232.593183347573,0.0,0.001068,0.0010027887493970055,-6.521125060299443e-05,69.0,0.0012834136948713212,0.0
2,H2O-line2,280384064.2514037,9352.60567,7.84052,34,23623.51948995411,0.0,0.001412,0.0009416962295087212,-0.0004703037704912789,69.0,0.001282591444073871,0.0
2,H2O-line2,280384202.45572686,9352.61028,7.84052,34,25797.68717696458,0.0,0.001293,0.0009232681674507398,-0.0003697318325492603,69.0,0.001281776266401702,0.0
2,H2O-line2,280384362.245107,9352.61561,7.84052,34,28706.032288997598,0.0,0.001162,0.0009381059159798535,-0.0002238940840201465,69.0,0.0012808337724770453,0.0
2,H2O-line2,280384501.6485999,9352.62026,7.84052,34,24617.276398387603,0.0,0.001355,0.0009663314546882321,-0.00038866854531176796,69.0,0.0012800115216799167,0.0
2,H2O-line2,280384644.3498099,9352.62502,7.84052,34,23180.270687849345,0.0,0.001439,0.000998277720263287,-0.0004407222797367129,69.0,0.001279169819788506,0.0
2,H2O-line2,280384777.1578688,9352.62945,7.84052,34,29942.916983676132,0.0,0.001114,0.0010256520943896371,-8.834790561036286e-05,69.0,0.0012783864711792981,0.0
2,H2O-line2,280384924.9555506,9352.63438,7.84052,34,21617.893402342972,0.0,0.001543,0.0010515012513967646,-0.0004914987486032355,69.0,0.0012775147085061665,0.0
2,H2O-line2,280385074.5519872,9352.63937,7.84052,34,25599.70032219126,0.0,0.001303,0.001072816775213348,-0.00023018322478665187,69.0,0.0012766323361449521,0.0
2,H2O-line2,280385232.2428201,9352.64463,7.84052,34,22075.71774971225,0.0,0.001511,0.0010909624497782919,-0.0004200375502217081,69.0,0.0012757022201892961,0.0
2,H2O-line2,280385379.1411245,9352.64953,7.84052,34,30186.79594553412,0.0,0.001105,0.0011047885384422858,-2.1146155771431877e-07,69.0,0.001274835762359884,0.0
2,H2O-line2,280385519.7437873,9352.65422,7.84052,34,25155.663287945103,0.0,0.001326,0.0016641114420842223,0.0003381114420842224,69.0,0.0012740064384374743,0.0
2,H2O-line2,280385682.531092,9352.65965,7.84052,34,34037.15257124,0.0,0.00098,0.0016823003320131993,0.0007023003320131994,69.0,0.001273046261700097,0.0
2,H2O-line2,280385836.92420787,9352.6648,7.84052,34,23084.020428937856,0.0,0.001445,0.0016981519124590573,0.00025315191245905717,69.0,0.0012721355968384014,0.0
2,H2O-line2,280385985.9210595,9352.66977,7.84052,34,20252.829095212634,0.0,0.001647,0.0017124589709292875,6.54589709292875e-05,69.0,0.0012712567610399885,0.0
2,H2O-line2,280386139.11500555,9352.67488,7.84052,34,32606.46091868544,0.0,0.001023,0.0017263819095965614,0.0007033819095965614,69.0,0.001270353169303574,0.0
2,H2O-line2,280386277.31932867,9352.67949,7.84052,34,23391.591528622168,0.0,0.001426,0.0017384060385511936,0.0003124060385511936,69.0,0.0012695379916314049,0.0
2,H2O-line2,280386447.60144484,9352.68517,7.84052,34,21520.264206332387,0.0,0.00155,0.001752681403301621,0.00020268140330162096,69.0,0.001268533607861744,0.0
2,H2O-line2,280386587.00493777,9352.68982,7.84052,34,27453.83499573268,0.0,0.001215,0.0017640278003028718,0.0005490278003028718,69.0,0.0012677113570646156,0.0
2,H2O-line2,280386759.3856011,9352.69557,7.84052,34,20952.51854259749,0.0,0.001592,0.0017777477779723496,0.00018574777797234951,69.0,0.0012666945953259542,0.0
2,H2O-line2,280386899.08888656,9352.70023,7.84052,34,19973.89791605701,0.0,0.00167,0.00178868656847413,0.00011868656847412997,69.0,0.001265870576247264,0.0
2,H2O-line2,280387077.16560656,9352.70617,7.84052,34,23894.276160326073,0.0,0.001396,0.0012058579535020723,-0.00019014204649792782,69.0,0.0012648202171644015,0.0
2,H2O-line2,280387239.3533263,9352.71158,7.84052,34,26410.458843875855,0.0,0.001263,0.001210125540405219,-5.2874459594780916e-05,69.0,0.0012638635769895042,0.0
2,H2O-line2,280387403.93938583,9352.71707,7.84052,34,25155.663287945103,0.0,0.001326,0.0012158775354596228,-0.00011012246454037713,69.0,0.0012628927905640444,0.0
2,H2O-line2,280387555.3345771,9352.72212,7.84052,34,21973.919314766274,0.0,0.001518,0.00121949817502575,-0.00029850182497425,69.0,0.0012619998085153907,0.0
2,H2O-line2,280387726.8158631,9352.72784,7.84052,34,19772.619750927803,0.0,0.001687,0.0012234325219028877,-0.00046356747809711226,69.0,0.0012609883516207705,0.0
2,H2O-line2,280387887.804413,9352.73321,7.84052,34,31587.50901497652,0.0,0.001056,0.001226998213752637,0.00017099821375263701,69.0,0.0012600387845708326,0.0
2,H2O-line2,280388052.99005735,9352.73872,7.84052,34,25462.90803039329,0.0,0.00131,0.0012305588522733436,-7.94411477266564e-05,69.0,0.0012590644615832149,0.0
2,H2O-line2,280388215.1777771,9352.74413,7.84052,34,24837.23717037618,0.0,0.001343,0.001233985236019345,-0.00010901476398065494,69.0,0.0012581078214083173,0.0
2,H2O-line2,280388372.26902515,9352.74937,7.84052,34,27431.257828795395,0.0,0.001216,0.001237261455765432,2.126145576543197e-05,69.0,0.0012571812420151412,0.0
2,H2O-line2,280388539.2534243,9352.75494,7.84052,34,24763.481454948185,0.0,0.001347,0.0012407217210249847,-0.00010627827897501541,69.0,0.0012561963093394408,0.0
2,H2O-line2,280388698.7430119,9352.76026,7.84052,34,22972.733829073833,0.0,0.001452,0.0012440266473429055,-0.00020797335265709447,69.0,0.0012552555836963454,0.0
2,H2O-line2,280388861.5303166,9352.76569,7.84052,34,27229.722056992006,0.0,0.001225,0.0012474208986563878,2.2420898656387795e-05,69.0,0.0012542954069586468,0.0
2,H2O-line2,280389031.5126403,9352.77136,7.84052,34,34891.64175712888,0.0,0.000956,0.0012510100798928784,0.0002950100798928784,69.0,0.0012532927914702258,0.0
2,H2O-line2,280389208.090398,9352.77725,7.84052,34,30214.13905780363,0.0,0.001104,0.0012548118250557383,0.0001508118250557384,69.0,0.0012522512737938845,0.0
2,H2O-line2,280389378.3725142,9352.78293,7.84052,34,25917.95611485253,0.0,0.001287,0.0012585731174378475,-2.84268825621525e-05,69.0,0.0012512468900242237,0.0
2,H2O-line2,280389528.8683281,9352.78795,7.84052,34,26223.592389791826,0.0,0.001272,0.0012619947223538898,-1.0005277646110092e-05,69.0,0.0012503592128192897,0.0
2,H2O-line2,280389700.0498216,9352.79366,7.84052,34,27119.032129931064,0.0,0.00123,0.0012660200999230415,3.602009992304152e-05,69.0,0.0012493495242059094,0.0
2,H2O-line2,280389863.1369188,9352.7991,7.84052,34,24490.755888263735,0.0,0.001362,0.0012700105507769328,-9.198944922306717e-05,69.0,0.0012483875791869706,0.0
2,H2O-line2,280390057.40243155,9352.80558,7.84052,34,34423.5392361354,0.0,0.000969,0.0012749956937336787,0.00030599569373367867,69.0,0.0012472417329145817,0.0
2,H2O-line2,280390212.69492483,9352.81076,7.84052,34,43832.33839660342,0.0,0.000761,0.0012791894281491886,0.0005181894281491887,69.0,0.0012463257632091664,0.0
2,H2O-line2,280390385.67517304,9352.81653,7.84052,34,30023.77094492818,0.0,0.001111,0.0012842868395645836,0.00017328683956458358,69.0,0.0012453054649080252,0.0
2,H2O-line2,280390571.84628946,9352.82274,7.84052,34,31174.21450450019,0.0,0.00107,0.0012899924537694968,0.00021999245376949682,69.0,0.0012442073622303993,0.0
2,H2O-line2,280390722.6418959,9352.82777,7.84052,34,30574.16087975729,0.0,0.001091,0.0012961921797093284,0.00020519217970932846,69.0,0.0012433179167442255,0.0
2,H2O-line2,280390906.11488014,9352.83389,7.84052,34,26223.592389791826,0.0,0.001272,0.0013025279666807816,3.0527966680781674e-05,69.0,0.0012422357285980803,0.0
2,H2O-line2,280391077.59616613,9352.83961,7.84052,34,26410.458843875855,0.0,0.001263,0.0013088909036589305,4.589090365893049e-05,69.0,0.0012412242717031385,0.0
2,H2O-line2,280391246.6791125,9352.84525,7.84052,34,22988.566174924334,0.0,0.001451,0.001315630457258628,-0.000135369542741372,69.0,0.001240226961058759,0.0
2,H2O-line2,280391396.57534146,9352.85025,7.84052,34,22522.8963671946,0.0,0.001481,0.0013220370944261907,-0.0001589629055738092,69.0,0.0012393428204166264,0.0
2,H2O-line2,280391581.2474956,9352.85641,7.84052,34,25560.467064992492,0.0,0.001305,0.0013305556520318402,2.5555652031840218e-05,69.0,0.0012382535591452,0.0
2,H2O-line2,280391771.0161215,9352.86274,7.84052,34,26431.38630730206,0.0,0.001262,0.0013401204844800676,7.812048448006749e-05,69.0,0.0012371342370920523,0.0
2,H2O-line2,280391959.28578514,9352.86902,7.84052,34,26900.330257915484,0.0,0.00124,0.0013505351288719896,0.00011053512887198962,69.0,0.0012360237564454258,0.0
2,H2O-line2,280392124.47142947,9352.87453,7.84052,34,26141.38677101505,0.0,0.001276,0.0013605350100097647,8.453501000976467e-05,69.0,0.0012350494334578078,0.0
2,H2O-line2,280392286.0595643,9352.87992,7.84052,34,24690.16248690985,0.0,0.001351,0.0013711988633429066,2.019886334290663e-05,69.0,0.0012340963298453902,0.0
2,H2O-line2,280392461.43815225,9352.88577,7.84052,34,22599.193441609215,0.0,0.001476,0.0013838884319016531,-9.211156809834698e-05,69.0,0.0012330618852936866,0.0
2,H2O-line2,280392639.8146647,9352.89172,7.84052,34,22722.349809138424,0.0,0.001468,0.0013981499366062847,-6.985006339371518e-05,69.0,0.0012320097579295844,0.0
2,H2O-line2,280392822.9878566,9352.89783,7.84052,34,25174.648694200154,0.0,0.001325,0.0014144272315777839,8.942723157778385e-05,69.0,0.001230929338064679,0.0
2,H2O-line2,280392999.5656144,9352.90372,7.84052,34,24049.321932094597,0.0,0.001387,0.0014319221735481663,4.492217354816626e-05,69.0,0.001229887820388016,0.0
2,H2O-line2,280393183.937976,9352.90987,7.84052,34,25042.34948935075,0.0,0.001332,0.0014523807247348347,0.00012038072473483465,69.0,0.001228800327398151,0.0
2,H2O-line2,280393367.7107528,9352.916,7.84052,34,21959.453271767747,0.0,0.001519,0.0014753694679341585,-4.3630532065841486e-05,69.0,0.001227716370970766,0.0
2,H2O-line2,280393531.0976424,9352.92145,7.84052,34,20590.37624679951,0.0,0.00162,0.0014983488629513808,-0.00012165113704861916,69.0,0.0012267526576705875,0.0
2,H2O-line2,280393717.8683438,9352.92768,7.84052,34,21300.38922082708,0.0,0.001566,0.0015280596066675712,-3.794039333242867e-05,69.0,0.0012256510184301603,0.0
2,H2O-line2,280393900.1421582,9352.93376,7.84052,34,18909.529206244446,0.0,0.001764,0.0015612419878088006,-0.00020275801219119937,69.0,0.0012245759034092963,0.0
2,H2O-line2,280394077.01970845,9352.93966,7.84052,34,20021.854453670592,0.0,0.001666,0.0015981698325641391,-6.783016743586081e-05,69.0,0.0012235326174513932,0.0
2,H2O-line2,280394262.8910324,9352.94586,7.84052,34,17537.54443733712,0.0,0.001902,0.0016510280628265277,-0.0002509719371734723,69.0,0.0012224362830550073,0.0
2,H2O-line2,280394432.8733561,9352.95153,7.84052,34,18708.025529901966,0.0,0.001783,0.0016985091694281277,-8.449083057187235e-05,69.0,0.0012214336675665865,0.0
2,H2O-line2,280394628.6378312,9352.95806,7.84052,34,17292.073364341733,0.0,0.001929,0.0017627782260105137,-0.00016622177398948625,69.0,0.0012202789798876764,0.0
2,H2O-line2,280394790.225966,9352.96345,7.84052,34,18040.24311509746,0.0,0.001849,0.0018253636819116157,-2.3636318088384248e-05,69.0,0.0012193258762755804,0.0
2,H2O-line2,280394981.49355423,9352.96983,7.84052,34,16153.224949063053,0.0,0.002065,0.001913491713176588,-0.0001515082868234121,69.0,0.0012181977128159118,0.0
2,H2O-line2,280395161.369029,9352.97583,7.84052,34,16804.236533911942,0.0,0.001985,0.00201402941604499,2.902941604499042e-05,69.0,0.0012171367440452884,0.0
2,H2O-line2,280395343.343051,9352.9819,7.84052,34,13974.197536579479,0.0,0.002387,0.0021384457191590735,-0.00024855428084092626,69.0,0.0012160633973053426,0.0
2,H2O-line2,280395507.62931806,9352.98738,7.84052,34,15572.553463966016,0.0,0.002142,0.0022764853100083445,0.00013448531000834468,69.0,0.0012150943791614443,0.0
2,H2O-line2,280395699.49649113,9352.99378,7.84052,34,13241.925176584042,0.0,0.002519,0.0024794469907763565,-3.955300922364345e-05,69.0,0.0012139626791392959,0.0
2,H2O-line2,280395867.6800601,9352.99939,7.84052,34,12558.889126436448,0.0,0.002656,0.002708299578510314,5.229957851031388e-05,69.0,0.001212970673338636,0.0
2,H2O-line2,280396068.24121445,9353.00608,7.84052,34,10433.659530752331,0.0,0.003197,0.0030721379584495697,-0.00012486204155043052,69.0,0.0012117876931595662,0.0
2,H2O-line2,280396263.1063122,9353.01258,7.84052,34,9406.770874172365,0.0,0.003546,0.003571433764080944,2.5433764080943968e-05,69.0,0.0012106383103243758,0.0
2,H2O-line2,280396460.36974955,9353.01916,7.84052,34,7560.382937401451,0.0,0.004412,0.004321111901981582,-9.088809801841794e-05,69.0,0.0012094747812392663,0.0
2,H2O-line2,280396621.3582995,9353.02453,7.84052,34,6286.545329780476,0.0,0.005306,0.005245014736113716,-6.0985263886283864e-05,69.0,0.0012085252141893284,0.0
2,H2O-line2,280396811.7265103,9353.03088,7.84052,34,4704.712203076898,0.0,0.00709,0.007019351220177466,-7.064877982253422e-05,69.0,0.0012074023555737011,0.0
2,H2O-line2,280396988.00447565,9353.03676,7.84052,34,2960.2777351628683,0.0,0.011268,0.010091293434138697,-0.0011767065658613036,69.0,0.0012063626061782778,0.0
2,H2O-line2,280397187.9660451,9353.04343,7.84052,34,1623.103961842013,0.0,0.020551,0.017850866837648343,-0.002700133162351657,69.0,0.0012051831625616877,0.0
2,H2O-line2,280397368.4411048,9353.04945,7.84052,34,768.6871346226484,0.0,0.043394,0.03455930542061153,-0.008834694579388472,69.0,0.001204118657228263,0.0
2,H2O-line2,280397549.8155419,9353.0555,7.84052,34,391.8889237145953,0.0,0.085117,0.06957355866798434,-0.015543441332015656,69.0,0.0012030488470511187,0.0
2,H2O-line2,280397740.78333765,9353.06187,7.84052,34,219.31010815344948,0.0,0.152097,0.1315578274705171,-0.020539172529482896,69.0,0.0012019224518730115,0.0
2,H2O-line2,280397925.4554918,9353.06803,7.84052,34,151.02350044512903,0.0,0.220869,0.20267764036239388,-0.018191359637606125,69.0,0.0012008331906015852,0.0
2,H2O-line2,280398110.12764585,9353.07419,7.84052,34,129.12425102898334,0.0,0.258328,0.2505058487395965,-0.007822151260403476,69.0,0.0011997439293304803,0.0
2,H2O-line2,280398293.60063016,9353.08031,7.84052,34,141.99413197942738,0.0,0.234914,0.24532602911320706,0.010412029113207044,69.0,0.0011986617411843352,0.0
2,H2O-line2,280398479.77174664,9353.08652,7.84052,34,199.96049228076134,0.0,0.166815,0.19004173571891717,0.023226735718917174,69.0,0.0011975636385063877,0.0
2,H2O-line2,280398662.0455611,9353.0926,7.84052,34,342.0573799421147,0.0,0.097517,0.11966584174467328,0.02214884174467327,69.0,0.0011964885234855237,0.0
2,H2O-line2,280398871.6004892,9353.09959,7.84052,34,681.7447988843854,0.0,0.048928,0.05724308594538721,0.008315085945387213,69.0,0.0011952524948676494,0.0
2,H2O-line2,280399036.18654865,9353.10508,7.84052,34,1350.8447543763498,0.0,0.024693,0.030005512446722064,0.005312512446722064,69.0,0.0011942817084425112,0.0
2,H2O-line2,280399221.15849525,9353.11125,7.84052,34,2377.675495032804,0.0,0.014029,0.015960332992233983,0.0019313329922339834,69.0,0.001193190678889845,0.0
2,H2O-line2,280399413.9250457,9353.11768,7.84052,34,3216.005545682145,0.0,0.010372,0.010833939900180563,0.0004619399001805635,69.0,0.001192053674023977,0.0
2,H2O-line2,280399594.6998979,9353.12371,7.84052,34,3560.295604633921,0.0,0.009369,0.00941838754775069,4.9387547750689986e-05,69.0,0.0011909874004093124,0.0
2,H2O-line2,280399777.27350485,9353.1298,7.84052,34,3919.211552087323,0.0,0.008511,0.008798034672300725,0.00028703467230072575,69.0,0.0011899105171068868,0.0
2,H2O-line2,280399978.7340366,9353.13652,7.84052,34,4499.717998086497,0.0,0.007413,0.007830579605092619,0.00041757960509261876,69.0,0.0011887222320837757,0.0
2,H2O-line2,280400161.00785106,9353.1426,7.84052,34,5506.1752261167385,0.0,0.006058,0.006526865806385567,0.00046886580638556656,69.0,0.0011876471170629117,0.0
2,H2O-line2,280400340.88332593,9353.1486,7.84052,34,7991.473291762148,0.0,0.004174,0.005164666771254792,0.000990666771254792,69.0,0.0011865861482919665,0.0
2,H2O-line2,280400527.65402716,9353.15483,7.84052,34,10074.42147985962,0.0,0.003311,0.004023385516524935,0.0007123855165249346,69.0,0.001185484509051861,0.0
2,H2O-line2,280400717.72244555,9353.16117,7.84052,34,11606.26636040891,0.0,0.002874,0.003267693607093238,0.0003936936070932382,69.0,0.0011843634187174736,0.0
2,H2O-line2,280400915.2856754,9353.16776,7.84052,34,13783.6402974443,0.0,0.00242,0.0028339632858202296,0.00041396328582022973,69.0,0.0011831981213508026,0.0
2,H2O-line2,280401108.35201836,9353.1742,7.84052,34,13358.594120871127,0.0,0.002497,0.002645003472784088,0.00014800347278408777,69.0,0.0011820593482036947,0.0
2,H2O-line2,280401287.62790823,9353.18018,7.84052,34,13257.714435538635,0.0,0.002516,0.002626621026107132,0.00011062102610713206,69.0,0.001181001915995551,0.0
2,H2O-line2,280401470.20151514,9353.18627,7.84052,34,13921.706811275128,0.0,0.002396,0.002733401670492436,0.00033740167049243607,69.0,0.0011799250326931254,0.0
2,H2O-line2,280401667.4649525,9353.19285,7.84052,34,12090.036070973254,0.0,0.002759,0.002926212910869564,0.00016721291086956372,69.0,0.001178761503608016,0.0
2,H2O-line2,280401840.74499327,9353.19863,7.84052,34,11392.216366057106,0.0,0.002928,0.0030973460849273316,0.00016934608492733157,69.0,0.0011777394370253132,0.0
2,H2O-line2,280402050.89950633,9353.20564,7.84052,34,9730.57453903594,0.0,0.003428,0.003328231910466212,-9.976808953378801e-05,69.0,0.0011764998718449592,0.0
2,H2O-line2,280402236.7708303,9353.21184,7.84052,34,7698.225137275606,0.0,0.004333,0.003711083288464287,-0.0006219167115357129,69.0,0.0011754035374485733,0.0
2,H2O-line2,280402430.43675816,9353.2183,7.84052,34,6536.627379936352,0.0,0.005103,0.004402577712127739,-0.0007004222878722608,69.0,0.0011742612277386639,0.0
2,H2O-line2,280402601.9180441,9353.22402,7.84052,34,5860.226549510752,0.0,0.005692,0.005093753498293929,-0.000598246501706071,69.0,0.0011732497708440437,0.0
2,H2O-line2,280402803.0787834,9353.23073,7.84052,34,6067.007915572063,0.0,0.005498,0.005497509884968262,-4.90115031738167e-07,69.0,0.0011720632541021726,0.0
2,H2O-line2,280402975.4594468,9353.23648,7.84052,34,7176.508072249399,0.0,0.004648,0.005194199793801466,0.0005461997938014653,69.0,0.0011710464923635109,0.0
2,H2O-line2,280403179.6181107,9353.24329,7.84052,34,9181.505510546436,0.0,0.003633,0.004210372432778272,0.000577372432778272,69.0,0.0011698422928085978,0.0
2,H2O-line2,280403374.18341595,9353.24978,7.84052,34,13014.5959890032,0.0,0.002563,0.003155145841925511,0.0005921458419255107,69.0,0.0011686946782549688,0.0
2,H2O-line2,280403561.85349464,9353.25604,7.84052,34,17382.183178642626,0.0,0.001919,0.002398836118465082,0.0004798361184650821,69.0,0.001167587734170822,0.0
2,H2O-line2,280403749.22378093,9353.26229,7.84052,34,18257.476474994637,0.0,0.001827,0.00195936823853842,0.00013236823853841981,69.0,0.001166482558367915,0.0
2,H2O-line2,280403939.5919917,9353.26864,7.84052,34,18603.686291029113,0.0,0.001793,0.001732504151022296,-6.0495848977704146e-05,69.0,0.0011653596997522877,0.0
2,H2O-line2,280404138.3543914,9353.27527,7.84052,34,21300.38922082708,0.0,0.001566,0.0016136066790557507,4.7606679055750816e-05,69.0,0.0011641873292606573,0.0
2,H2O-line2,280404337.7163759,9353.28192,7.84052,34,23309.85990203718,0.0,0.001431,0.0015462529803611494,0.0001152529803611494,69.0,0.0011630114222065469,0.0
2,H2O-line2,280404518.4912281,9353.28795,7.84052,34,24800.30447569904,0.0,0.001345,0.0015051193201051566,0.0001601193201051566,69.0,0.0011619451485918822,0.0
2,H2O-line2,280404707.06068414,9353.29424,7.84052,34,22104.976487617765,0.0,0.001509,0.001472683141061498,-3.631685893850192e-05,69.0,0.001160832899664016,0.0
2,H2O-line2,280404904.0243291,9353.30081,7.84052,34,20154.930223453295,0.0,0.001655,0.001445694005323284,-0.0002093059946767159,69.0,0.0011596711388598246,0.0
2,H2O-line2,280405089.29606813,9353.30699,7.84052,34,23036.19441976188,0.0,0.001448,0.0014248364025065984,-2.3163597493401633e-05,69.0,0.0011585783410262402,0.0
2,H2O-line2,280405285.06054324,9353.31352,7.84052,34,20265.13336562285,0.0,0.001646,0.0014057560601069903,-0.00024024393989300957,69.0,0.00115742365334733,0.0
2,H2O-line2,280405485.32190514,9353.3202,7.84052,34,23928.55776170388,0.0,0.001394,0.001388779980926435,-5.220019073565001e-06,69.0,0.0011562424414491785,0.0
2,H2O-line2,280405652.3063043,9353.32577,7.84052,34,24066.673535220205,0.0,0.001386,0.0013761550777187169,-9.8449222812832e-06,69.0,0.0011552575087737998,0.0
2,H2O-line2,280405853.1672511,9353.33247,7.84052,34,21205.600457606615,0.0,0.001573,0.00136248422660833,-0.00021051577339167003,69.0,0.0011540727603131685,0.0
2,H2O-line2,280406052.22944325,9353.33911,7.84052,34,21830.110942287436,0.0,0.001528,0.001350263676009136,-0.00017773632399086404,69.0,0.0011528986215399765,0.0
2,H2O-line2,280406247.3943334,9353.34562,7.84052,34,22862.51509240247,0.0,0.001459,0.0013393491755338378,-0.00011965082446616223,69.0,0.0011517474704238677,0.0
2,H2O-line2,280406431.766695,9353.35177,7.84052,34,22568.612665639517,0.0,0.001478,0.0013298618576617974,-0.00014813814233820255,69.0,0.0011506599774340027,0.0
2,H2O-line2,280406629.0301324,9353.35835,7.84052,34,24383.34029226258,0.0,0.001368,0.0013204737936001016,-4.7526206399898466e-05,69.0,0.0011494964483485717,0.0
2,H2O-line2,280406835.587136,9353.36524,7.84052,34,24986.074546678057,0.0,0.001335,0.0013113768203129106,-2.3623179687089386e-05,69.0,0.0011482781025437395,0.0
2,H2O-line2,280407004.9698748,9353.37089,7.84052,34,27866.674619728663,0.0,0.001197,0.001304408741407708,0.00010740874140770804,69.0,0.0011472790236177984,0.0
2,H2O-line2,280407206.4304065,9353.37761,7.84052,34,28583.041576534022,0.0,0.001167,0.0012966323197502526,0.0001296323197502525,69.0,0.0011460907385946874,0.0
2,H2O-line2,280407382.7083718,9353.38349,7.84052,34,25462.90803039329,0.0,0.00131,0.001290236269340504,-1.9763730659495913e-05,69.0,0.001145050989199264,0.0
2,H2O-line2,280407571.87741286,9353.3898,7.84052,34,23490.429239306482,0.0,0.00142,0.0012837532868424607,-0.00013624671315753934,69.0,0.0011439352037085962,0.0
2,H2O-line2,280407770.6398125,9353.39643,7.84052,34,23020.29642499324,0.0,0.001449,0.0012773254017229218,-0.00017167459827707818,69.0,0.0011427628332169658,0.0
2,H2O-line2,280407975.9976463,9353.40328,7.84052,34,29492.846613452875,0.0,0.001131,0.0012710576147934877,0.00014005761479348768,69.0,0.001141551560537093,0.0
2,H2O-line2,280408153.7745738,9353.40921,7.84052,34,27567.2805948886,0.0,0.00121,0.001265910375530863,5.591037553086308e-05,69.0,0.0011405029697354704,0.0
2,H2O-line2,280408330.3523316,9353.4151,7.84052,34,27163.199934702934,0.0,0.001228,0.0012610326488268356,3.303264882683569e-05,69.0,0.0011394614520588073,0.0
2,H2O-line2,280408542.90518427,9353.42219,7.84052,34,28292.12003377032,0.0,0.001179,0.0012554464693702056,7.644646937020566e-05,69.0,0.0011382077406282124,0.0
2,H2O-line2,280408712.5877155,9353.42785,7.84052,34,28656.70920946323,0.0,0.001164,0.0012511937562798376,8.719375627983753e-05,69.0,0.0011372068934210316,0.0
